dataInicial,dataFinal,percentual,fator,taxa,valorBase,valorCalculado
01/07/2006,02/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
02/07/2006,03/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
03/07/2006,04/07/2006,100.00,1.00056097,0.06,1000.00,1000.56
04/07/2006,05/07/2006,100.00,1.00056028,0.06,1000.00,1000.56
05/07/2006,06/07/2006,100.00,1.00056028,0.06,1000.00,1000.56
06/07/2006,07/07/2006,100.00,1.00055994,0.06,1000.00,1000.55
07/07/2006,08/07/2006,100.00,1.00055960,0.06,1000.00,1000.55
08/07/2006,09/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
09/07/2006,10/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
10/07/2006,11/07/2006,100.00,1.00055960,0.06,1000.00,1000.55
11/07/2006,12/07/2006,100.00,1.00055925,0.06,1000.00,1000.55
12/07/2006,13/07/2006,100.00,1.00055960,0.06,1000.00,1000.55
13/07/2006,14/07/2006,100.00,1.00055925,0.06,1000.00,1000.55
14/07/2006,15/07/2006,100.00,1.00055891,0.06,1000.00,1000.55
15/07/2006,16/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
16/07/2006,17/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
17/07/2006,18/07/2006,100.00,1.00055925,0.06,1000.00,1000.55
18/07/2006,19/07/2006,100.00,1.00055925,0.06,1000.00,1000.55
19/07/2006,20/07/2006,100.00,1.00055891,0.06,1000.00,1000.55
20/07/2006,21/07/2006,100.00,1.00054197,0.05,1000.00,1000.54
21/07/2006,22/07/2006,100.00,1.00054162,0.05,1000.00,1000.54
22/07/2006,23/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
23/07/2006,24/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
24/07/2006,25/07/2006,100.00,1.00054128,0.05,1000.00,1000.54
25/07/2006,26/07/2006,100.00,1.00054128,0.05,1000.00,1000.54
26/07/2006,27/07/2006,100.00,1.00054093,0.05,1000.00,1000.54
27/07/2006,28/07/2006,100.00,1.00054058,0.05,1000.00,1000.54
28/07/2006,29/07/2006,100.00,1.00054058,0.05,1000.00,1000.54
29/07/2006,30/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
30/07/2006,31/07/2006,100.00,1.00000000,0.00,1000.00,1000.00
31/07/2006,01/08/2006,100.00,1.00054197,0.05,1000.00,1000.54
01/08/2006,02/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
02/08/2006,03/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
03/08/2006,04/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
04/08/2006,05/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
05/08/2006,06/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
06/08/2006,07/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
07/08/2006,08/08/2006,100.00,1.00054093,0.05,1000.00,1000.54
08/08/2006,09/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
09/08/2006,10/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
10/08/2006,11/08/2006,100.00,1.00054093,0.05,1000.00,1000.54
11/08/2006,12/08/2006,100.00,1.00054162,0.05,1000.00,1000.54
12/08/2006,13/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
13/08/2006,14/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
14/08/2006,15/08/2006,100.00,1.00054197,0.05,1000.00,1000.54
15/08/2006,16/08/2006,100.00,1.00054232,0.05,1000.00,1000.54
16/08/2006,17/08/2006,100.00,1.00054232,0.05,1000.00,1000.54
17/08/2006,18/08/2006,100.00,1.00054197,0.05,1000.00,1000.54
18/08/2006,19/08/2006,100.00,1.00054232,0.05,1000.00,1000.54
19/08/2006,20/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
20/08/2006,21/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
21/08/2006,22/08/2006,100.00,1.00054232,0.05,1000.00,1000.54
22/08/2006,23/08/2006,100.00,1.00054232,0.05,1000.00,1000.54
23/08/2006,24/08/2006,100.00,1.00054197,0.05,1000.00,1000.54
24/08/2006,25/08/2006,100.00,1.00054162,0.05,1000.00,1000.54
25/08/2006,26/08/2006,100.00,1.00054162,0.05,1000.00,1000.54
26/08/2006,27/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
27/08/2006,28/08/2006,100.00,1.00000000,0.00,1000.00,1000.00
28/08/2006,29/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
29/08/2006,30/08/2006,100.00,1.00054128,0.05,1000.00,1000.54
30/08/2006,31/08/2006,100.00,1.00054058,0.05,1000.00,1000.54
31/08/2006,01/09/2006,100.00,1.00052392,0.05,1000.00,1000.52
01/09/2006,02/09/2006,100.00,1.00052461,0.05,1000.00,1000.52
02/09/2006,03/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
03/09/2006,04/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
04/09/2006,05/09/2006,100.00,1.00052461,0.05,1000.00,1000.52
05/09/2006,06/09/2006,100.00,1.00052427,0.05,1000.00,1000.52
06/09/2006,07/09/2006,100.00,1.00052461,0.05,1000.00,1000.52
07/09/2006,08/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
08/09/2006,09/09/2006,100.00,1.00052427,0.05,1000.00,1000.52
09/09/2006,10/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
10/09/2006,11/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
11/09/2006,12/09/2006,100.00,1.00052392,0.05,1000.00,1000.52
12/09/2006,13/09/2006,100.00,1.00052322,0.05,1000.00,1000.52
13/09/2006,14/09/2006,100.00,1.00052357,0.05,1000.00,1000.52
14/09/2006,15/09/2006,100.00,1.00052357,0.05,1000.00,1000.52
15/09/2006,16/09/2006,100.00,1.00052322,0.05,1000.00,1000.52
16/09/2006,17/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
17/09/2006,18/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
18/09/2006,19/09/2006,100.00,1.00052322,0.05,1000.00,1000.52
19/09/2006,20/09/2006,100.00,1.00052357,0.05,1000.00,1000.52
20/09/2006,21/09/2006,100.00,1.00052322,0.05,1000.00,1000.52
21/09/2006,22/09/2006,100.00,1.00052322,0.05,1000.00,1000.52
22/09/2006,23/09/2006,100.00,1.00052322,0.05,1000.00,1000.52
23/09/2006,24/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
24/09/2006,25/09/2006,100.00,1.00000000,0.00,1000.00,1000.00
25/09/2006,26/09/2006,100.00,1.00052392,0.05,1000.00,1000.52
26/09/2006,27/09/2006,100.00,1.00052357,0.05,1000.00,1000.52
27/09/2006,28/09/2006,100.00,1.00052461,0.05,1000.00,1000.52
28/09/2006,29/09/2006,100.00,1.00052461,0.05,1000.00,1000.52
29/09/2006,30/09/2006,100.00,1.00052635,0.05,1000.00,1000.52
30/09/2006,01/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
01/10/2006,02/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
02/10/2006,03/10/2006,100.00,1.00052566,0.05,1000.00,1000.52
03/10/2006,04/10/2006,100.00,1.00052496,0.05,1000.00,1000.52
04/10/2006,05/10/2006,100.00,1.00052496,0.05,1000.00,1000.52
05/10/2006,06/10/2006,100.00,1.00052496,0.05,1000.00,1000.52
06/10/2006,07/10/2006,100.00,1.00052461,0.05,1000.00,1000.52
07/10/2006,08/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
08/10/2006,09/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
09/10/2006,10/10/2006,100.00,1.00052392,0.05,1000.00,1000.52
10/10/2006,11/10/2006,100.00,1.00052357,0.05,1000.00,1000.52
11/10/2006,12/10/2006,100.00,1.00052322,0.05,1000.00,1000.52
12/10/2006,13/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
13/10/2006,14/10/2006,100.00,1.00052287,0.05,1000.00,1000.52
14/10/2006,15/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
15/10/2006,16/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
16/10/2006,17/10/2006,100.00,1.00052287,0.05,1000.00,1000.52
17/10/2006,18/10/2006,100.00,1.00052322,0.05,1000.00,1000.52
18/10/2006,19/10/2006,100.00,1.00052357,0.05,1000.00,1000.52
19/10/2006,20/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
20/10/2006,21/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
21/10/2006,22/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
22/10/2006,23/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
23/10/2006,24/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
24/10/2006,25/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
25/10/2006,26/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
26/10/2006,27/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
27/10/2006,28/10/2006,100.00,1.00050613,0.05,1000.00,1000.50
28/10/2006,29/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
29/10/2006,30/10/2006,100.00,1.00000000,0.00,1000.00,1000.00
30/10/2006,31/10/2006,100.00,1.00050578,0.05,1000.00,1000.50
31/10/2006,01/11/2006,100.00,1.00050788,0.05,1000.00,1000.50
01/11/2006,02/11/2006,100.00,1.00050753,0.05,1000.00,1000.50
02/11/2006,03/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
03/11/2006,04/11/2006,100.00,1.00050753,0.05,1000.00,1000.50
04/11/2006,05/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
05/11/2006,06/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
06/11/2006,07/11/2006,100.00,1.00050893,0.05,1000.00,1000.50
07/11/2006,08/11/2006,100.00,1.00050858,0.05,1000.00,1000.50
08/11/2006,09/11/2006,100.00,1.00050788,0.05,1000.00,1000.50
09/11/2006,10/11/2006,100.00,1.00050718,0.05,1000.00,1000.50
10/11/2006,11/11/2006,100.00,1.00050718,0.05,1000.00,1000.50
11/11/2006,12/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
12/11/2006,13/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
13/11/2006,14/11/2006,100.00,1.00050718,0.05,1000.00,1000.50
14/11/2006,15/11/2006,100.00,1.00050718,0.05,1000.00,1000.50
15/11/2006,16/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
16/11/2006,17/11/2006,100.00,1.00050683,0.05,1000.00,1000.50
17/11/2006,18/11/2006,100.00,1.00050648,0.05,1000.00,1000.50
18/11/2006,19/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
19/11/2006,20/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
20/11/2006,21/11/2006,100.00,1.00050648,0.05,1000.00,1000.50
21/11/2006,22/11/2006,100.00,1.00050683,0.05,1000.00,1000.50
22/11/2006,23/11/2006,100.00,1.00050648,0.05,1000.00,1000.50
23/11/2006,24/11/2006,100.00,1.00050683,0.05,1000.00,1000.50
24/11/2006,25/11/2006,100.00,1.00050648,0.05,1000.00,1000.50
25/11/2006,26/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
26/11/2006,27/11/2006,100.00,1.00000000,0.00,1000.00,1000.00
27/11/2006,28/11/2006,100.00,1.00050648,0.05,1000.00,1000.50
28/11/2006,29/11/2006,100.00,1.00050613,0.05,1000.00,1000.50
29/11/2006,30/11/2006,100.00,1.00050613,0.05,1000.00,1000.50
30/11/2006,01/12/2006,100.00,1.00048967,0.05,1000.00,1000.48
01/12/2006,02/12/2006,100.00,1.00049002,0.05,1000.00,1000.49
02/12/2006,03/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
03/12/2006,04/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
04/12/2006,05/12/2006,100.00,1.00049037,0.05,1000.00,1000.49
05/12/2006,06/12/2006,100.00,1.00049037,0.05,1000.00,1000.49
06/12/2006,07/12/2006,100.00,1.00049002,0.05,1000.00,1000.49
07/12/2006,08/12/2006,100.00,1.00048932,0.05,1000.00,1000.48
08/12/2006,09/12/2006,100.00,1.00048967,0.05,1000.00,1000.48
09/12/2006,10/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
10/12/2006,11/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
11/12/2006,12/12/2006,100.00,1.00048897,0.05,1000.00,1000.48
12/12/2006,13/12/2006,100.00,1.00048862,0.05,1000.00,1000.48
13/12/2006,14/12/2006,100.00,1.00048862,0.05,1000.00,1000.48
14/12/2006,15/12/2006,100.00,1.00048862,0.05,1000.00,1000.48
15/12/2006,16/12/2006,100.00,1.00048897,0.05,1000.00,1000.48
16/12/2006,17/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
17/12/2006,18/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
18/12/2006,19/12/2006,100.00,1.00048932,0.05,1000.00,1000.48
19/12/2006,20/12/2006,100.00,1.00049002,0.05,1000.00,1000.49
20/12/2006,21/12/2006,100.00,1.00049037,0.05,1000.00,1000.49
21/12/2006,22/12/2006,100.00,1.00049037,0.05,1000.00,1000.49
22/12/2006,23/12/2006,100.00,1.00049002,0.05,1000.00,1000.49
23/12/2006,24/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
24/12/2006,25/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
25/12/2006,26/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
26/12/2006,27/12/2006,100.00,1.00049073,0.05,1000.00,1000.49
27/12/2006,28/12/2006,100.00,1.00049073,0.05,1000.00,1000.49
28/12/2006,29/12/2006,100.00,1.00049108,0.05,1000.00,1000.49
29/12/2006,30/12/2006,100.00,1.00049108,0.05,1000.00,1000.49
30/12/2006,31/12/2006,100.00,1.00000000,0.00,1000.00,1000.00
31/12/2006,01/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
01/01/2007,02/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
02/01/2007,03/01/2007,100.00,1.00049073,0.05,1000.00,1000.49
03/01/2007,04/01/2007,100.00,1.00049073,0.05,1000.00,1000.49
04/01/2007,05/01/2007,100.00,1.00049073,0.05,1000.00,1000.49
05/01/2007,06/01/2007,100.00,1.00049108,0.05,1000.00,1000.49
06/01/2007,07/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
07/01/2007,08/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
08/01/2007,09/01/2007,100.00,1.00049143,0.05,1000.00,1000.49
09/01/2007,10/01/2007,100.00,1.00049143,0.05,1000.00,1000.49
10/01/2007,11/01/2007,100.00,1.00049037,0.05,1000.00,1000.49
11/01/2007,12/01/2007,100.00,1.00048932,0.05,1000.00,1000.48
12/01/2007,13/01/2007,100.00,1.00048967,0.05,1000.00,1000.48
13/01/2007,14/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
14/01/2007,15/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
15/01/2007,16/01/2007,100.00,1.00049002,0.05,1000.00,1000.49
16/01/2007,17/01/2007,100.00,1.00048932,0.05,1000.00,1000.48
17/01/2007,18/01/2007,100.00,1.00048932,0.05,1000.00,1000.48
18/01/2007,19/01/2007,100.00,1.00048967,0.05,1000.00,1000.48
19/01/2007,20/01/2007,100.00,1.00048897,0.05,1000.00,1000.48
20/01/2007,21/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
21/01/2007,22/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
22/01/2007,23/01/2007,100.00,1.00048932,0.05,1000.00,1000.48
23/01/2007,24/01/2007,100.00,1.00048932,0.05,1000.00,1000.48
24/01/2007,25/01/2007,100.00,1.00048511,0.05,1000.00,1000.48
25/01/2007,26/01/2007,100.00,1.00048054,0.05,1000.00,1000.48
26/01/2007,27/01/2007,100.00,1.00047948,0.05,1000.00,1000.47
27/01/2007,28/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
28/01/2007,29/01/2007,100.00,1.00000000,0.00,1000.00,1000.00
29/01/2007,30/01/2007,100.00,1.00047983,0.05,1000.00,1000.47
30/01/2007,31/01/2007,100.00,1.00048054,0.05,1000.00,1000.48
31/01/2007,01/02/2007,100.00,1.00048194,0.05,1000.00,1000.48
01/02/2007,02/02/2007,100.00,1.00048230,0.05,1000.00,1000.48
02/02/2007,03/02/2007,100.00,1.00048194,0.05,1000.00,1000.48
03/02/2007,04/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
04/02/2007,05/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
05/02/2007,06/02/2007,100.00,1.00048230,0.05,1000.00,1000.48
06/02/2007,07/02/2007,100.00,1.00048159,0.05,1000.00,1000.48
07/02/2007,08/02/2007,100.00,1.00048124,0.05,1000.00,1000.48
08/02/2007,09/02/2007,100.00,1.00048124,0.05,1000.00,1000.48
09/02/2007,10/02/2007,100.00,1.00048089,0.05,1000.00,1000.48
10/02/2007,11/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
11/02/2007,12/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
12/02/2007,13/02/2007,100.00,1.00048089,0.05,1000.00,1000.48
13/02/2007,14/02/2007,100.00,1.00048124,0.05,1000.00,1000.48
14/02/2007,15/02/2007,100.00,1.00048124,0.05,1000.00,1000.48
15/02/2007,16/02/2007,100.00,1.00048089,0.05,1000.00,1000.48
16/02/2007,17/02/2007,100.00,1.00048124,0.05,1000.00,1000.48
17/02/2007,18/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
18/02/2007,19/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
19/02/2007,20/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
20/02/2007,21/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
21/02/2007,22/02/2007,100.00,1.00048194,0.05,1000.00,1000.48
22/02/2007,23/02/2007,100.00,1.00048054,0.05,1000.00,1000.48
23/02/2007,24/02/2007,100.00,1.00048054,0.05,1000.00,1000.48
24/02/2007,25/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
25/02/2007,26/02/2007,100.00,1.00000000,0.00,1000.00,1000.00
26/02/2007,27/02/2007,100.00,1.00048054,0.05,1000.00,1000.48
27/02/2007,28/02/2007,100.00,1.00048019,0.05,1000.00,1000.48
28/02/2007,01/03/2007,100.00,1.00048159,0.05,1000.00,1000.48
01/03/2007,02/03/2007,100.00,1.00048159,0.05,1000.00,1000.48
02/03/2007,03/03/2007,100.00,1.00048159,0.05,1000.00,1000.48
